"0 nothing
","1 someone
"
2.5,578
1,5.0231406e-06,0.999995
1,2.317322e-07,0.99999976
1,1.3810573e-07,0.9999999
1,1.304259e-06,0.9999987
1,6.157275e-08,0.9999999
1,1.4779101e-07,0.9999999
1,9.8076306e-08,0.9999999
1,3.7218553e-07,0.99999964
1,2.6283242e-08,1.0
1,5.1286946e-08,1.0
1,2.1636389e-07,0.99999976
1,1.1129196e-08,1.0
1,5.601751e-05,0.999944
1,0.00022629516,0.9997737
1,1.3625925e-05,0.9999864
1,6.106841e-05,0.99993896
1,1.3795155e-05,0.9999862
1,1.1117834e-05,0.9999889
1,2.6617022e-06,0.9999974
1,8.480336e-07,0.99999917
1,5.3628104e-05,0.99994636
1,8.199402e-06,0.9999918
1,8.17307e-06,0.9999918
1,6.415598e-05,0.99993587
1,0.0007106433,0.9992893
1,0.0056929346,0.9943071
1,3.9563518e-05,0.9999604
1,0.0016748608,0.99832517
1,0.00027144764,0.9997285
1,0.00012722537,0.9998728
1,0.0011855746,0.99881446
1,6.36913e-05,0.99993634
1,0.00014112618,0.99985886
1,4.3352262e-05,0.9999566
1,0.008444193,0.9915558
1,0.007941735,0.99205834
1,0.00036058354,0.9996394
1,7.638232e-05,0.9999236
1,0.00031098328,0.999689
1,6.366203e-05,0.99993634
1,5.801212e-10,1.0
1,3.7182342e-09,1.0
1,1.6121734e-07,0.9999999
1,1.8385977e-07,0.99999976
1,1.874421e-07,0.99999976
1,3.018353e-05,0.99996984
1,7.76265e-06,0.99999225
1,3.969414e-11,1.0
1,0.0013685562,0.9986314
1,0.054442942,0.94555706
1,0.00015353868,0.99984646
1,0.00018470672,0.9998153
1,6.193294e-07,0.9999994
1,2.9690662e-05,0.9999703
1,0.12265146,0.8773485
1,0.00033568425,0.9996643
1,0.0005642443,0.9994357
1,0.04708731,0.95291275
1,9.4641866e-05,0.99990535
1,0.006644319,0.99335575
1,0.00038313086,0.99961686
1,0.0375693,0.9624308
1,0.025148772,0.9748512
1,0.28916645,0.71083355
1,0.012583443,0.9874165
1,0.025396103,0.97460395
1,0.011392222,0.98860776
1,0.007220592,0.99277943
1,0.003999292,0.9960007
1,0.011885361,0.9881146
1,0.035673782,0.9643262
1,0.070002615,0.9299974
1,0.02974527,0.9702547
1,0.017877968,0.98212206
1,0.11133963,0.8886604
1,0.015985152,0.9840149
1,0.020025447,0.97997457
1,0.006988633,0.9930114
1,0.00852851,0.99147147
1,0.00020529445,0.9997948
1,0.026613338,0.97338665
1,0.024665577,0.97533447
1,0.0067119296,0.9932881
1,0.0022008028,0.9977992
1,2.781544e-08,1.0
1,1.2056268e-09,1.0
1,8.769122e-10,1.0
1,7.7443715e-08,0.9999999
1,6.0562186e-09,1.0
1,5.439187e-09,1.0
1,4.404371e-06,0.9999956
1,1.8986691e-08,1.0
1,3.4903884e-08,1.0
1,4.6286863e-07,0.9999995
1,5.940033e-09,1.0
1,1.4723772e-09,1.0
1,4.5021477e-07,0.9999995
1,8.182601e-07,0.99999917
1,2.649513e-06,0.9999974
