"0 nothing
","1 someone
"
1.04,579
0,0.85821605,0.14178392
0,0.81473154,0.18526849
1,8.755241e-05,0.9999124
1,3.8731054e-09,1.0
1,3.3837827e-15,1.0
1,6.1694094e-11,1.0
1,2.6739372e-06,0.9999974
1,5.5598407e-06,0.9999944
1,1.3065709e-06,0.9999987
1,0.000356154,0.9996438
1,0.0003577273,0.99964225
1,0.00028342468,0.9997166
1,0.00013030476,0.9998697
1,0.0009397152,0.99906033
1,0.0056013344,0.99439865
1,0.0343089,0.9656911
1,0.0036758345,0.9963242
1,0.01589852,0.9841015
1,0.002250488,0.9977495
1,5.6101333e-05,0.99994385
1,1.2837005e-10,1.0
1,3.3300282e-10,1.0
1,9.0060115e-13,1.0
1,2.3229681e-08,1.0
1,0.01915954,0.9808405
1,4.536558e-12,1.0
1,1.2378999e-07,0.9999999
1,5.917256e-10,1.0
1,2.4193767e-09,1.0
1,0.001037377,0.99896264
1,2.819479e-05,0.99997175
1,0.00017356731,0.9998265
1,1.3182103e-05,0.99998677
1,7.874235e-09,1.0
1,6.1627297e-06,0.9999938
1,3.1988584e-05,0.99996805
1,1.3535669e-09,1.0
1,6.532117e-09,1.0
1,1.6855382e-05,0.9999832
1,1.1890002e-05,0.9999881
1,2.5675479e-06,0.9999974
1,0.0046516377,0.9953484
0,0.8102039,0.18979609
1,0.043695547,0.95630443
1,0.49933672,0.5006633
1,0.19887416,0.8011258
1,0.0007394282,0.9992606
1,0.0019858002,0.9980142
1,9.109555e-05,0.9999089
1,7.010296e-05,0.9999299
1,0.00012670261,0.9998733
1,0.0004709207,0.9995291
1,0.0010356057,0.9989644
1,0.0008594884,0.9991405
1,0.08967039,0.9103296
1,0.053837936,0.9461621
1,0.054903768,0.94509625
1,0.31172705,0.68827295
1,4.1792486e-05,0.99995816
1,5.721828e-06,0.9999943
1,4.0226425e-08,1.0
1,2.0388407e-07,0.99999976
1,5.828529e-06,0.99999416
1,3.084114e-08,1.0
1,2.822312e-05,0.99997175
1,0.01821524,0.9817848
1,0.00012576995,0.99987423
1,0.000104288476,0.9998957
1,0.0045958958,0.9954041
1,0.089131646,0.9108683
1,4.6857718e-07,0.9999995
1,3.217601e-08,1.0
1,3.27742e-05,0.9999672
1,2.0388407e-07,0.99999976
1,3.5281602e-07,0.99999964
1,5.547884e-07,0.9999994
1,0.00013726139,0.9998627
1,1.0499903e-05,0.9999895
1,2.646616e-07,0.99999976
1,2.1698834e-07,0.99999976
1,2.5852776e-07,0.99999976
1,4.947719e-11,1.0
1,5.7363e-12,1.0
1,3.94717e-12,1.0
1,1.2454963e-07,0.9999999
1,2.5103611e-06,0.9999975
1,1.7595818e-07,0.9999999
1,1.3236219e-09,1.0
1,2.2666464e-09,1.0
1,2.2686912e-10,1.0
1,6.6416145e-10,1.0
1,0.17185539,0.8281446
1,0.016066924,0.9839331
1,7.8351795e-06,0.99999213
1,0.30850193,0.69149804
1,0.4052674,0.59473264
1,0.07826847,0.9217316
1,0.20779714,0.7922029
0,0.71500945,0.28499058
1,0.0061773728,0.9938226
1,0.039029725,0.9609702
1,0.01880007,0.9811999
1,0.0006667589,0.9993332
1,0.000775343,0.99922466
1,0.0009793646,0.9990206
1,0.00036452682,0.99963546
1,0.00040171517,0.9995983
1,1.3762295e-07,0.9999999
1,2.5703079e-10,1.0
1,1.0371375e-08,1.0
1,9.613927e-10,1.0
1,5.621787e-09,1.0
1,8.2750556e-10,1.0
1,2.0252912e-11,1.0
1,1.7901004e-07,0.99999976
1,1.3768013e-12,1.0
1,0.00012815927,0.99987185
1,9.492856e-06,0.99999046
1,4.4696403e-06,0.9999956
1,0.00051998,0.99948007
1,0.031542104,0.9684579
1,2.9953388e-05,0.9999701
1,5.817301e-06,0.99999416
1,0.0001654853,0.99983454
1,6.85618e-06,0.9999931
1,2.0051602e-05,0.99998
1,0.007913278,0.9920867
1,0.0038822265,0.99611783
1,0.0016527165,0.9983473
1,1.2632745e-08,1.0
1,3.1577933e-08,1.0
1,1.2876025e-07,0.9999999
1,4.2310887e-11,1.0
1,5.967013e-09,1.0
1,2.3324134e-10,1.0
1,4.177484e-10,1.0
1,1.6034043e-09,1.0
1,4.251665e-09,1.0
1,1.5785323e-11,1.0
1,2.4433056e-09,1.0
1,5.4869668e-11,1.0
1,2.3788258e-09,1.0
1,9.723721e-12,1.0
1,6.1300005e-14,1.0
1,1.526377e-16,1.0
1,0.00664293,0.993357
0,0.8600667,0.1399333
0,0.97856355,0.02143643
0,0.97393155,0.026068417
0,0.975784,0.024215985
0,0.98170406,0.018295905
0,0.9699883,0.030011775
0,0.98163235,0.018367669
0,0.9782873,0.021712696
0,0.9739328,0.026067227
0,0.97284883,0.027151136
0,0.9438806,0.05611939
0,0.9731804,0.026819577
0,0.9728252,0.027174732
0,0.9198522,0.080147766
0,0.8506468,0.1493532
0,0.9441386,0.05586146
0,0.96701837,0.03298164
0,0.95403886,0.045961104
0,0.9306928,0.06930715
0,0.8245525,0.17544743
0,0.8134668,0.1865332
0,0.9306577,0.06934234
0,0.95467293,0.045327116
0,0.9528268,0.04717317
0,0.92372316,0.07627681
0,0.9315881,0.06841186
0,0.9628154,0.03718457
0,0.95762116,0.042378806
0,0.9996233,0.00037672068
0,0.99963784,0.00036214187
0,0.99963796,0.0003620088
0,0.9995937,0.00040637568
0,0.9995441,0.00045589503
0,0.99905664,0.0009433819
0,0.9995449,0.00045510783
0,0.9988757,0.0011242635
0,0.9995004,0.0004995467
0,0.99849534,0.0015046241
0,0.99710304,0.0028969934
0,0.9964366,0.0035633654
0,0.99838245,0.0016175344
0,0.9988355,0.0011645178
0,0.9978573,0.0021427392
1,1.8597449e-08,1.0
1,5.704891e-18,1.0
1,3.1198056e-07,0.99999964
1,7.256883e-08,0.9999999
1,0.0015489779,0.998451
1,0.0002015248,0.9997985
1,0.19646224,0.8035378
1,0.23946217,0.7605378
1,0.4160819,0.5839181
0,0.9868255,0.013174528
0,0.8480134,0.15198658
0,0.99089736,0.009102657
0,0.9878264,0.012173646
0,0.99084735,0.009152681
0,0.9902228,0.009777161
0,0.9980444,0.0019555953
0,0.9975447,0.0024553267
0,0.9946457,0.0053543528
0,0.99476683,0.005233147
0,0.99345183,0.006548205
0,0.9959771,0.0040229233
0,0.9926621,0.007337966
0,0.9921245,0.007875503
0,0.99770325,0.0022968168
0,0.99599034,0.0040096934
0,0.98915476,0.010845266
0,0.9648554,0.035144567
0,0.9976084,0.00239151
0,0.9989924,0.0010076185
0,0.9298507,0.070149295
0,0.9250509,0.07494907
0,0.893062,0.106938034
0,0.916684,0.08331607
0,0.9162216,0.083778396
0,0.908676,0.09132396
0,0.9459648,0.05403518
0,0.77786946,0.22213055
0,0.9425645,0.057435557
0,0.85982186,0.14017816
0,0.8439016,0.15609837
0,0.9632638,0.03673615
0,0.9677796,0.032220364
0,0.9292869,0.070713036
0,0.9445029,0.055497065
0,0.86702794,0.13297212
0,0.9617978,0.0382022
0,0.9583895,0.041610435
0,0.97503066,0.024969334
0,0.9569858,0.043014295
0,0.9822842,0.017715748
0,0.97072417,0.029275881
0,0.9663931,0.033606954
0,0.9589978,0.041002207
0,0.92971766,0.07028238
0,0.96669364,0.03330637
0,0.9772744,0.022725573
0,0.9649748,0.03502519
0,0.96529436,0.03470565
0,0.9668238,0.033176165
0,0.9610156,0.0389844
0,0.95625335,0.04374673
0,0.9331441,0.066855885
0,0.92621285,0.073787145
0,0.82401234,0.17598766
0,0.9394076,0.06059241
0,0.9484335,0.051566463
0,0.9327305,0.06726953
0,0.86895937,0.13104066
0,0.78513056,0.21486941
0,0.9696981,0.030301873
0,0.95134044,0.0486595
0,0.9505305,0.04946945
0,0.86524,0.13476002
0,0.85576767,0.14423235
0,0.7579906,0.24200939
0,0.66850996,0.33149007
1,0.17687693,0.8231231
1,0.2801026,0.71989733
1,0.34483925,0.6551607
1,0.3441996,0.6558004
0,0.9362664,0.06373361
0,0.83309746,0.16690254
0,0.8942882,0.1057119
0,0.969758,0.030242106
0,0.9455431,0.054456837
0,0.8769569,0.123043105
1,0.0010057769,0.9989942
0,0.9469205,0.05307951
0,0.9419045,0.058095552
0,0.9589084,0.041091636
0,0.92761755,0.072382435
0,0.96032006,0.039679952
0,0.9634406,0.036559414
0,0.9548839,0.045116182
0,0.9547829,0.04521708
0,0.9740433,0.02595674
0,0.9346403,0.065359674
0,0.73382133,0.26617867
0,0.89069045,0.10930953
0,0.66078347,0.33921656
1,0.30404186,0.6959582
0,0.96086866,0.039131388
0,0.9442205,0.055779498
0,0.974206,0.025794007
0,0.96444726,0.035552785
0,0.967682,0.03231797
0,0.9732527,0.026747307
0,0.9817648,0.018235238
0,0.9840461,0.01595398
0,0.9860612,0.013938771
0,0.98364484,0.016355133
0,0.9841076,0.015892455
0,0.9846274,0.015372586
0,0.97870904,0.02129099
0,0.985408,0.014591997
0,0.9795772,0.020422881
0,0.9805377,0.019462327
0,0.9876623,0.01233765
0,0.97776675,0.022233227
0,0.98577476,0.014225187
0,0.974515,0.025484938
0,0.9861514,0.013848643
0,0.9818934,0.01810654
0,0.9838361,0.016163824
0,0.9869006,0.013099425
0,0.98835087,0.011649186
0,0.97483575,0.025164286
0,0.9763573,0.023642736
0,0.9838591,0.01614088
0,0.97755915,0.022440888
0,0.9744051,0.025594901
0,0.9766467,0.023353327
0,0.9947189,0.0052811042
0,0.9785669,0.021433162
0,0.90416735,0.095832594
0,0.94444025,0.055559773
0,0.9256839,0.07431608
0,0.9886099,0.011390165
0,0.97764957,0.022350416
0,0.9921361,0.007863838
0,0.9872055,0.012794469
0,0.98984957,0.010150429
0,0.99153405,0.008466001
0,0.99466276,0.0053372486
0,0.9946226,0.0053774454
0,0.9969764,0.0030236235
0,0.9856888,0.014311232
0,0.9889086,0.011091422
0,0.99174106,0.008258973
0,0.98929346,0.010706518
0,0.9800847,0.019915238
0,0.98409826,0.01590175
0,0.9879127,0.012087248
0,0.9806399,0.019360108
0,0.92942333,0.0705767
0,0.8766088,0.123391144
0,0.8651484,0.13485156
0,0.8112093,0.18879065
0,0.7503293,0.24967076
0,0.81319714,0.18680286
0,0.9817654,0.018234555
0,0.98160166,0.018398326
0,0.9892693,0.010730647
0,0.9840391,0.015960881
0,0.99082655,0.009173404
0,0.9897031,0.0102969
0,0.9898463,0.010153736
0,0.9886248,0.011375151
0,0.99004924,0.009950713
0,0.9782788,0.02172114
0,0.9864938,0.013506126
0,0.97976,0.020239983
0,0.963262,0.03673793
0,0.97906643,0.020933561
0,0.9598021,0.0401979
0,0.9711031,0.028896894
0,0.95654196,0.04345803
0,0.894465,0.105535
0,0.92606217,0.07393781
0,0.92395663,0.07604339
0,0.97611374,0.023886295
0,0.962749,0.03725099
0,0.9527793,0.047220767
0,0.89799386,0.10200608
0,0.96655697,0.033443045
0,0.9335631,0.066436864
0,0.9334518,0.066548266
0,0.9758458,0.02415421
0,0.9467972,0.053202845
1,0.012922575,0.98707736
1,0.000660037,0.99934
1,0.0003301814,0.9996698
1,0.00012889129,0.99987113
1,5.4942688e-05,0.99994504
1,0.00013310436,0.99986684
1,2.4249507e-06,0.9999976
1,0.00012193402,0.99987805
1,4.794309e-05,0.9999521
1,0.00046010854,0.99954
1,0.0024232978,0.9975768
1,1.4676873e-05,0.99998534
1,0.0040466567,0.9959533
1,0.00091326307,0.99908674
1,9.317308e-07,0.99999905
1,3.213375e-05,0.9999678
1,0.0048470697,0.99515295
1,0.06062479,0.9393753
1,0.0017176102,0.99828243
1,0.00045362092,0.99954635
1,0.00027523894,0.9997247
1,2.2118538e-05,0.9999778
1,0.00035298723,0.999647
1,0.00067981373,0.99932015
1,0.010184521,0.9898155
1,0.1419634,0.8580365
1,0.007446772,0.9925532
1,0.013572372,0.9864276
